,Ativo_Independente,Ativo_Dependente,CoefAng -100p,Inters -100p,med_res -100p,desv_res -100p,Adf-Stats-100p,CoefAng -120p,Inters -120p,med_res -120p,desv_res -120p,Adf-Stats-120p,CoefAng -140p,Inters -140p,med_res -140p,desv_res -140p,Adf-Stats-140p,CoefAng -160p,Inters -160p,med_res -160p,desv_res -160p,Adf-Stats-160p,CoefAng -180p,Inters -180p,med_res -180p,desv_res -180p,Adf-Stats-180p,CoefAng -200p,Inters -200p,med_res -200p,desv_res -200p,Adf-Stats-200p,CoefAng -220p,Inters -220p,med_res -220p,desv_res -220p,Adf-Stats-220p,CoefAng -250p,Inters -250p,med_res -250p,desv_res -250p,Adf-Stats-250p
0,ABEV3,BBDC3,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,1.278178026130674,1.0444683025453507,5.440092820663267e-16,0.6694900038194398,95,1.2628242476501086,1.2571862133013134,-5.625129991434126e-16,0.6504780709595127,95,1.276695357832295,0.9675145066644752,7.105427357601002e-17,0.7009627649625532,95,1.2979911057746352,0.6349624783089638,-1.9539925233402757e-15,0.6962075460197771,95,1.3195553538547002,0.31663828799513993,9.237055564881302e-17,0.746743097510916,99
1,ABEV3,BBDC4,0,0,0,0,<90,0,0,0,0,<90,1.819875154679163,-4.563096905047889,-3.0198066269804257e-15,0.7405192996822969,95,1.686788720151932,-2.5515440628914696,-1.5543122344752192e-15,0.7698010276702464,99,1.6828115598289768,-2.5392951164791384,-1.7171449447535755e-15,0.7625827553511654,99,1.7014777961331495,-2.9391839586557467,1.7763568394002505e-15,0.8518090704911839,99,1.72723540918427,-3.3459776772858802,-2.793724847420394e-15,0.8434314671907956,95,1.6951249189056379,-2.880251679188447,-9.094947017729283e-16,0.8804050275444134,99
2,ABEV3,BRAP4,6.026272690405044,-28.590565637250535,-8.952838470577262e-15,3.767041171452292,99,7.316520227441302,-48.980560579644155,-4.500103993147301e-15,4.608508691269,99,7.445810271342173,-51.04266778622992,-1.6240976817373718e-15,4.4022161206348684,99,7.293171677939537,-48.74749621219561,3.3750779948604757e-15,4.157194651221297,99,7.41636200177381,-51.43407500470754,2.052679014418067e-15,5.1845767265539715,99,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90
3,ABEV3,BRDT3,1.0501756764209056,4.3535727487712315,-4.618527782440651e-16,0.7176346463192679,95,0.8432923992363884,7.540858638803318,1.4506914188435379e-15,0.7074018386613975,99,0.6913082625626658,9.84667027905905,4.0602442043434295e-16,0.7135562894791613,99,0.422110812256315,13.928219697449595,2.3980817331903383e-15,0.8709613226100404,95,0.4010347728847115,14.280324500137816,3.7500866609560843e-16,0.84471332707292,95,0.39990824361595184,14.323219691183265,2.3447910280083307e-15,0.8293382455356307,95,0.3736358184638256,14.740835719885846,5.329070518200751e-16,0.8229770980814626,99,0.6361610818782886,10.904810282548643,1.5631940186722204e-15,0.9800303298627144,99
4,ABEV3,CPFE3,0,0,0,0,<90,0.7451503012879485,19.66524064378777,2.4276876805136757e-15,1.0492168756841016,95,0.9305807959089182,16.814484030877942,1.4718385240744933e-15,1.0488974368711534,95,0.764063049339387,19.33861779189096,1.7097434579227411e-15,1.049400824141336,95,0.698350950431739,20.391576835174185,4.736951571734001e-16,1.0720673770746028,95,0.7155884563614697,20.040872821464816,2.220446049250313e-15,1.073892834324488,95,0.661399422910857,20.88350081795072,-1.1304088978001593e-16,1.0833304075405579,99,0.8199074641379166,18.571079176040776,1.3784529073745944e-15,1.1240435630456769,99
5,ABEV3,CPLE6,0,0,0,0,<90,0,0,0,0,<90,0.20470753732077443,3.0515227595439667,-3.108624468950438e-16,0.2479048250652958,95,0.19287097229064074,3.230314646649283,1.0547118733938987e-16,0.23751024380828303,95,0.20810993222715385,2.9815792039765303,3.6514001698782925e-16,0.2456724364695032,99,0.2149606801209924,2.8388698465551547,-2.486899575160351e-16,0.2724229695703066,95,0.21237802054458244,2.878070234676944,3.229739708000455e-17,0.26195921066611616,95,0.25464766357878205,2.260092008614154,-4.618527782440651e-16,0.2657920599286715,99
6,ABEV3,ENBR3,0.7132210542415286,7.637333394484557,-1.3500311979441904e-15,0.36059383056725003,95,0.6608822711352609,8.431853860699622,-1.4802973661668753e-16,0.35107393266791415,99,0.621917873192963,9.018217261978089,-8.881784197001252e-16,0.3528451864564491,99,0.5188468595684803,10.576042574341253,7.105427357601002e-16,0.45031427201826596,99,0.5354948845447399,10.290438446738012,1.973729821555834e-15,0.4566354439571877,99,0.5477891924643135,10.032878358166538,2.5934809855243656e-15,0.5061440176535917,99,0.558418010609791,9.859351351874595,-2.1800743029003074e-15,0.4949189376992345,95,0.6329755446976094,8.76628499421185,-6.963318810448982e-16,0.5288197417378431,99
7,ABEV3,FLRY3,0,0,0,0,<90,-0.03912223095293771,26.913699422385264,-1.5395092608135505e-15,0.8450284151474089,95,-0.11438252982943858,28.076008911807662,-2.157004733557447e-15,0.8601785981642165,99,-0.09031577771045932,27.70477045874481,1.4876988529977098e-15,0.9980082227287908,99,-0.003804168985984731,26.264410689163153,-1.342136278657967e-15,1.1370294232775249,95,0.02369758805039963,25.713726027541743,1.7408297026122454e-15,1.1954964836407724,95,0.13103931003009303,24.047692959028772,-5.167583532800728e-16,1.2676775009154986,95,0,0,0,0,<90
8,ABEV3,GOLL4,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,1.544428290601322,-0.3334005891089866,1.5987211554602255e-15,1.9019671471819242,95,1.5987658057985965,-1.321703258210082,1.1842378929335003e-16,1.9269001967351416,95,1.6092533805358231,-1.5614753919697755,4.263256414560601e-16,1.872049403948164,99,1.764177493995578,-3.907817871502065,-1.4856802656802094e-15,2.001202136653949,99,2.3603826370478265,-12.642632282735693,-2.842170943040401e-17,2.2562898428056974,95
9,ABEV3,IRBR3,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90,0.036935648200681265,6.284736511142501,-3.774758283725532e-16,0.6687275843114285,95,7.048370116491978e-05,6.906380262816301,6.908054375445419e-17,0.6929594249261408,95,-0.038928124436509615,7.662911524214357,-1.4210854715202004e-16,0.9390352304525457,99,-0.11910675509004671,8.990715517203538,-1.291895883200182e-16,1.1739123741812711,95,-0.19339322384201446,10.073456672291334,-2.842170943040401e-16,1.2230565288973858,95
10,ABEV3,LAME4,0.007407087099151662,23.742352937353083,-2.0605739337042904e-15,1.3813291225265012,95,-0.31170169944049364,28.661731596738917,-1.0362081563168128e-15,1.368832394744716,99,-0.9629614722765203,38.606416261556404,0.0,1.5498938427274573,99,-1.5677156311684672,47.7960769219286,-2.242650509742816e-15,1.9721722465415672,99,-1.8486854502793457,52.57987349627651,-1.9737298215558337e-16,2.9773468289078386,95,0,0,0,0,<90,0,0,0,0,<90,0,0,0,0,<90
11,ABEV3,RADL3,0.3944614160244671,18.981082112413517,2.3092638912203257e-15,0.7974411896397736,95,0.13655243032457995,23.00015919862224,-1.8355687340469257e-15,0.8509537759122973,99,0.31312094046869526,20.33844831466456,8.628018934229788e-16,0.92511106292861,99,0.585415743386464,16.202425413842427,1.2212453270876722e-15,1.052381356874373,95,0.6300603353944685,15.469347198314974,1.0658141036401502e-15,1.064771547636552,95,0.658345700216905,14.89597156465347,-7.460698725481052e-16,1.14600884965414,95,0.7296081335824418,13.751816985769045,-1.5502750598402185e-15,1.1891503162706267,95,0.869784544141068,11.69499450670249,-1.7053025658242405e-16,1.171487532821664,99
12,AZUL4,BRML3,0.011124572382109014,9.1956089796125,-1.403321903126198e-15,0.6266664262715866,95,0,0,0,0,<90,0,0,0,0,<90,0.030833981057491834,8.427950030719852,1.0436096431476472e-15,0.5856977477989634,95,0.007131478293916881,9.329338854288705,-3.4540271877227093e-16,0.6538177246445372,95,0,0,0,0,<90,-0.02162719839703696,10.432147930800996,-1.3564906773601913e-15,0.7468455988676417,95,-0.005974955051838817,9.892504170397594,4.263256414560601e-16,0.7847548428991464,95
13,AZUL4,CPFE3,0.16642275115639235,24.458311836687635,-1.4210854715202004e-16,1.11268338825448,95,0.13042851292435365,25.902116831062234,-9.769962616701378e-16,1.0621688396606084,95,0.17520764287249585,24.133090748870753,9.389314722544181e-16,1.050394551928819,95,0.15048153289716704,25.099507057038693,-1.1102230246251565e-15,1.029016008977184,99,0.10052544271034103,26.992636906395155,2.1711028037114174e-15,1.1875679203273628,99,0.10268547630158233,26.911299186193435,1.9539925233402755e-16,1.1352192602675841,99,0.08372419979871287,27.611719374023586,5.652044489000797e-16,1.1682423023055462,99,0.11175489518998796,26.6212428402649,-1.0800249583553523e-15,1.2568668480687908,99
